income_group,target_pop,hs_constraints,vaccine_doses,vaccine,age_groups_covered,age_groups_covered_d4,vacc_start,dt,repetition,seeding_cases,vacc_per_week,t_d3,t_d4,vfr,vfr2,max_Rt_var2_scal,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,mu_ab_infection,mu_ab_inf_scal_vfr,max_ab,hosp_scal_vfr,ICU_scal_vfr,hosp_scal_vfr2,ICU_scal_vfr2,omicron_vaccine,variant_specific,vaccine_vfr,dose_4_fold_increase,vfr_drift_factor,rt_drift_factor,end_date,infection_decay_rate_scale,age_groups_covered_d3,age_groups_covered_d5,age_groups_covered_d6,age_groups_covered_d7,age_groups_covered_d8,age_groups_covered_d9,t_d5,t_d6,t_d7,t_d8,t_d9,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,163,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,164,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,165,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,166,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,167,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,168,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,169,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,170,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,171,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,172,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,173,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,174,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,175,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,176,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,177,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,178,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,179,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,180,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,46,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,181,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,46,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,182,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,46,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,183,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,46,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,184,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,47,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,185,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,47,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,186,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,47,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,187,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,47,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,188,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,48,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,189,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,48,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,190,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,48,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,191,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,48,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,192,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,49,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,193,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,49,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,194,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,49,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,195,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,49,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,196,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,50,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,197,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,50,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,198,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,50,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,199,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,3,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,50,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,200,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,1,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,201,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,1,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,202,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,1,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,203,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,1,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,204,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,2,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,205,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,2,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,206,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,2,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,207,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,2,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,208,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,3,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,209,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,3,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,210,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
